"Date","Observed","Simulated"
2021-05-29,NA,0.022999968297518
2021-05-30,NA,0.025773662160076
2021-05-31,NA,0.028208354219873
2021-06-01,NA,0.0303557106142772
2021-06-02,NA,0.0322503875178172
2021-06-03,NA,0.0284506716863413
2021-06-04,2.75,0.0180494225135439
2021-06-05,NA,0.0222793303131353
2021-06-06,NA,0.0247384786208552
2021-06-07,NA,0.0269322904104399
2021-06-08,NA,0.028921804489402
2021-06-09,NA,0.0308123374553795
2021-06-10,NA,0.0324469461594208
2021-06-11,NA,0.0341170689902736
2021-06-12,NA,0.0336609017523843
2021-06-13,NA,0.02852971093488
2021-06-14,NA,0.0207516527579013
2021-06-15,NA,0.0202119012861366
2021-06-16,NA,0.00596296859315935
2021-06-17,NA,0.00409711077355379
2021-06-18,NA,0.00472449397786463
2021-06-19,4.727272727,0.00910848811052984
2021-06-20,NA,0.0130988753664519
2021-06-21,NA,0.0159719039090379
2021-06-22,NA,0.0182870562949498
2021-06-23,NA,0.020300822909945
2021-06-24,NA,0.022154719038698
2021-06-25,NA,0.0224279869153687
2021-06-26,NA,0.0207388659365509
2021-06-27,NA,0.0185660178922997
2021-06-28,NA,0.0115646829409141
2021-06-29,NA,0.0152760341014731
2021-06-30,NA,0.0175409251906023
2021-07-01,NA,0.0194708935417723
2021-07-02,NA,0.0195862108190296
2021-07-03,NA,0.0178119256477956
2021-07-04,NA,0.00710147960143386
2021-07-05,NA,0.00223653936552579
2021-07-06,NA,0.00423098430337081
2021-07-07,NA,0.00782283967973492
2021-07-08,NA,0.00911065654338568
2021-07-09,NA,0.00322703484450954
2021-07-10,NA,0.00751884361561921
2021-07-11,NA,0.010100362286809
2021-07-12,NA,0.0121720526580655
2021-07-13,NA,0.0139290391352979
2021-07-14,NA,0.0154864219724396
2021-07-15,NA,0.0169483729965471
2021-07-16,NA,0.0183150864076978
2021-07-17,NA,0.0155179128981449
2021-07-18,NA,0.00411677112588255
2021-07-19,NA,0.00334955552448478
2021-07-20,4.909090909,0.00761729950773719
2021-07-21,NA,0.0102832197956438
2021-07-22,NA,0.0124096423578841
2021-07-23,NA,0.0142005531938095
2021-07-24,NA,0.0157674816468645
2021-07-25,NA,0.0168422646792806
2021-07-26,NA,0.0170363508219401
2021-07-27,NA,0.0132247276040177
2021-07-28,NA,0.00283122289428636
2021-07-29,NA,0.00475465671886811
2021-07-30,NA,0.00761740063389518
2021-07-31,NA,0.00961049346403022
2021-08-01,NA,0.0112559117308063
2021-08-02,NA,0.0126746412814289
2021-08-03,NA,0.0139429141737394
2021-08-04,NA,0.0151400765307635
2021-08-05,NA,0.0163055955208569
2021-08-06,NA,0.0173067650845184
2021-08-07,NA,0.0184126189416895
2021-08-08,NA,0.0195421081842125
2021-08-09,NA,0.0206209759090323
2021-08-10,NA,0.0216582404327478
2021-08-11,NA,0.0216450623752416
2021-08-12,NA,0.0192628009303449
2021-08-13,NA,0.0153112745677576
2021-08-14,NA,0.00812837040917335
2021-08-15,NA,0.00911858411195205
2021-08-16,NA,0.00995982150449105
2021-08-17,NA,0.00608431042809177
2021-08-18,NA,0.00877470354762423
2021-08-19,NA,0.0104517000937346
2021-08-20,NA,0.0118518520675507
2021-08-21,NA,0.0130296242923786
2021-08-22,NA,0.014034797696497
2021-08-23,NA,0.0145760909633489
2021-08-24,NA,0.0137311812125346
2021-08-25,NA,0.0127231218065758
2021-08-26,NA,0.0130545221294397
2021-08-27,NA,0.0114689753650998
2021-08-28,NA,0.0124006871798494
2021-08-29,NA,0.0133268355273
2021-08-30,NA,0.0142075213879714
2021-08-31,3.714285714,0.0150807746009381
2021-09-01,NA,0.0159387770253448
2021-09-02,NA,0.0167888000609215
2021-09-03,NA,0.017506100545307
2021-09-04,NA,0.0183636774531619
2021-09-05,NA,0.0192535621257244
2021-09-06,NA,0.0201771976092418
2021-09-07,NA,0.0211452360437382
2021-09-08,NA,0.0221847302054609
2021-09-09,NA,0.0232740229780902
2021-09-10,NA,0.0244961531923062
2021-09-11,NA,0.0257215236467804
2021-09-12,NA,0.0270148662101049
2021-09-13,NA,0.028138315597195
2021-09-14,NA,0.0293461122554171
2021-09-15,NA,0.0306224191060772
2021-09-16,4.695652174,0.0318321058839521
2021-09-17,NA,0.0329840169526346
2021-09-18,NA,0.0341141184758805
2021-09-19,NA,0.0352337148219327
2021-09-20,NA,0.0308594563343632
2021-09-21,NA,0.0282359172454637
2021-09-22,NA,0.0285092933395424
2021-09-23,NA,0.0288468426783256
2021-09-24,NA,0.0294368788843325
2021-09-25,NA,0.0302128848085435
2021-09-26,NA,0.0309377044984495
2021-09-27,NA,0.0318046128752519
2021-09-28,NA,0.0293721054221245
2021-09-29,NA,0.0251232243551438
2021-09-30,NA,0.0231823638596314
2021-10-01,NA,0.0236268693083506
2021-10-02,NA,0.0241003588549554
2021-10-03,NA,0.0247949669795003
2021-10-04,NA,0.0256375983490344
2021-10-05,NA,0.0264902786296913
2021-10-06,NA,0.0273918094390401
2021-10-07,NA,0.0282817690886637
2021-10-08,NA,0.0292338427319462
2021-10-09,NA,0.0301983758447956
2021-10-10,NA,0.0306282149765179
2021-10-11,NA,0.0300238534531809
2021-10-12,NA,0.0306828289755467
2021-10-13,NA,0.0317894971117779
2021-10-14,NA,0.0324946171042625
2021-10-15,NA,0.0293253401486992
2021-10-16,NA,0.0231436211054439
2021-10-17,NA,0.0194116256350049
2021-10-18,NA,0.0196243911759492
2021-10-19,NA,0.0198480808974794
2021-10-20,NA,0.0188347706293001
2021-10-21,NA,0.0175966257639903
2021-10-22,NA,0.0181883274373557
2021-10-23,NA,0.0187289496509793
2021-10-24,NA,0.0193616948443284
2021-10-25,5.272727273,0.0200533965333066
2021-10-26,NA,0.0208051683809464
2021-10-27,NA,0.0216034064410763
2021-10-28,NA,0.0224319472834877
2021-10-29,NA,0.0232967390108783
2021-10-30,NA,0.0241802702902338
2021-10-31,NA,0.0251010355862354
2021-11-01,NA,0.0260774386505063
2021-11-02,NA,0.027079984291367
2021-11-03,NA,0.0281282111627944
2021-11-04,NA,0.029223981178245
2021-11-05,NA,0.0278995461096325
2021-11-06,NA,0.0266703555543694
2021-11-07,NA,0.0266018561979156
2021-11-08,NA,0.025954344183774
2021-11-09,NA,0.0263941211163173
2021-11-10,NA,0.0268618006929919
2021-11-11,NA,0.0274352504217129
2021-11-12,NA,0.0276966343770159
2021-11-13,NA,0.0281343180241768
2021-11-14,NA,0.0288692168432658
2021-11-15,NA,0.029643229340028
2021-11-16,NA,0.0305204206059109
2021-11-17,NA,0.0314388187809574
2021-11-18,NA,0.0323758532546396
2021-11-19,NA,0.0333735677573886
2021-11-20,NA,0.0342266795632591
2021-11-21,NA,0.0342009541002081
2021-11-22,NA,0.0342824506552762
2021-11-23,NA,0.0348972384421045
2021-11-24,NA,0.0355445548520242
2021-11-25,NA,0.0363070955231683
2021-11-26,NA,0.0370292386013624
2021-11-27,NA,0.0378888672645769
2021-11-28,NA,0.0388173721004012
2021-11-29,NA,0.0398240087408961
2021-11-30,NA,0.0407264988497244
2021-12-01,NA,0.041465883894379
2021-12-02,NA,0.042198408660154
2021-12-03,NA,0.0429578317396012
2021-12-04,NA,0.043655530722016
2021-12-05,NA,0.0442998450658593
2021-12-06,NA,0.0449240976795918
2021-12-07,NA,0.0454919376126019
2021-12-08,NA,0.0460502669259632
2021-12-09,NA,0.0465937573846142
2021-12-10,NA,0.0470901880065189
2021-12-11,NA,0.0474543999100731
2021-12-12,NA,0.0467635426319251
2021-12-13,NA,0.0461992163432061
2021-12-14,NA,0.0467477951680136
2021-12-15,NA,0.0472395687108833
2021-12-16,NA,0.0474445285562707
2021-12-17,NA,0.0473386486647943
2021-12-18,NA,0.0476770855302202
2021-12-19,NA,0.0480535848156425
2021-12-20,NA,0.0484708327064629
2021-12-21,NA,0.0488940872492714
2021-12-22,NA,0.0492994150869888
2021-12-23,NA,0.0496959056978093
2021-12-24,NA,0.0499332593420282
2021-12-25,NA,0.0500839085587549
2021-12-26,NA,0.0502545001165894
2021-12-27,NA,0.0504207082568501
2021-12-28,NA,0.0506109291567355
2021-12-29,NA,0.0508429676472315
2021-12-30,NA,0.0510566823875075
2021-12-31,NA,0.0512909438529483
