"Date","Observed","Simulated"
2021-06-04,5.916666667,0.0799270049015022
2021-06-05,NA,0.0976787359930948
2021-06-06,NA,0.108473602356425
2021-06-07,NA,0.118561237477712
2021-06-08,NA,0.128039736286192
2021-06-09,NA,0.137266307842185
2021-06-10,NA,0.145494895711088
2021-06-11,NA,0.153938436238639
2021-06-12,NA,0.15306509917165
2021-06-13,NA,0.130507453491451
2021-06-14,NA,0.0938543773620216
2021-06-15,NA,0.0908670740082086
2021-06-16,NA,0.0262529576751635
2021-06-17,NA,0.0173643964533056
2021-06-18,NA,0.0196873374594557
2021-06-19,7.363636364,0.0375241059934027
2021-06-20,NA,0.0542326348855134
2021-06-21,NA,0.066939879998142
2021-06-22,NA,0.0776634783466844
2021-06-23,NA,0.0872949778506971
2021-06-24,NA,0.0963505721561046
