"date" "TC.x" "TC.y" "VOL1" "antup" "evol" "X5"
"60" "2021-02-27" NA 5.42366968147279 1182.10534898749 17.7729270510244 1829.77719319803 5
"61" "2021-02-28" NA 5.3437237611553 1170.39877375806 14.9244107365569 1647.2334675609 2.7
"62" "2021-03-01" NA 5.25456124061455 1207.66701718032 14.6715995175675 1628.34466702593 10.6
"63" "2021-03-02" NA 5.12771072154449 1210.34722485786 15.5215806001646 1687.88590173232 0
"64" "2021-03-03" NA 5.30102201543318 1182.92807609433 12.5632864712941 1449.00419257987 0
"65" "2021-03-04" NA 5.56522599761627 1170.17182582962 12.5404138759342 1369.70075683421 0
"66" "2021-03-05" NA 5.56944837114935 1201.22206560231 13.643509882809 1455.97485618148 6.6
"67" "2021-03-06" NA 5.26003705945257 1224.02453566225 15.1248107482111 1622.80345261299 2.5
"68" "2021-03-07" NA 5.38807488213491 1209.24632951886 13.6431374851796 1474.83485941802 0.7
"69" "2021-03-08" NA 5.40738179759542 1236.45973992234 14.2079912850034 1501.85118328034 6.9
"70" "2021-03-09" NA 5.1948302890339 1250.5677597601 15.8928148122846 1636.97733999723 1.2
"71" "2021-03-10" NA 5.32943205856576 1228.49084009208 13.656062678919 1463.89031692448 0.1
"72" "2021-03-11" NA 5.34312986090221 1250.91978952547 14.0696907180265 1476.5731162035 6.3
"73" "2021-03-12" NA 5.19909549215995 1254.8052340462 14.9901243076447 1560.71864797234 0
"74" "2021-03-13" NA 5.31962995749671 1231.70165906872 12.4444361278578 1384.44927001053 0
"75" "2021-03-14" NA 5.45661279052484 1219.72078791815 12.0947361518999 1327.64392923571 0
"76" "2021-03-15" NA 5.48562853939429 1231.62579724564 12.3188004167097 1331.97191077502 4.5
"77" "2021-03-16" NA 5.46982294321637 1228.22672693804 12.5553316873587 1358.15025361757 0
"78" "2021-03-17" NA 5.71997732700675 1219.08026091302 13.3239790211638 1278.02771957258 0.9
"79" "2021-03-18" NA 6.21224688681091 1225.03487057366 14.7121756948198 1296.58806334609 2.2
"80" "2021-03-19" NA 5.71318624236377 1415.79508588153 23.8181372375503 1917.8652202733 33
"81" "2021-03-20" NA 5.30141846958253 1568.77230881363 47.5160531972636 3724.59208331551 3.8
"82" "2021-03-21" NA 4.93062014895683 1451.11596767592 23.0299627365318 2268.62360863547 0
"83" "2021-03-22" NA 4.90448895738321 1403.41467724099 18.3101755554235 1772.48075073507 0
"84" "2021-03-23" NA 4.92056749000487 1387.22498468536 17.1260732056179 1655.73131450456 0
"85" "2021-03-24" NA 4.99763048881162 1371.36870506782 16.3357270936822 1564.72569377678 0
"86" "2021-03-25" NA 5.16616648194634 1357.23401289725 16.2245903065715 1487.78820853029 0.2
"87" "2021-03-26" NA 5.32283030245755 1368.90607972763 17.0546097758402 1500.60666270681 4.6
"88" "2021-03-27" NA 5.12566993156398 1412.80953911332 19.3294988386452 1721.07721558885 6.8
"89" "2021-03-28" NA 4.84101846931028 1413.77732851785 19.0100609641846 1801.9742791961 0
"90" "2021-03-29" NA 5.02949920588228 1376.4755586731 15.9089497163279 1510.25803145582 0
"91" "2021-03-30" NA 5.22157063415296 1362.11354349619 15.8178374677526 1440.17560419944 0
"92" "2021-03-31" NA 5.32094007333405 1378.30760765692 16.5853501779828 1473.75133687621 4.6
"93" "2021-04-01" NA 5.13134935574372 1406.10741222448 18.1599700115628 1640.9309646047 4.1
"94" "2021-04-02" NA 5.03476275802341 1398.56391885285 17.2250873258434 1614.14274516526 0.1
"95" "2021-04-03" NA 5.13251574008706 1387.40688376833 15.6509000530492 1477.38170444028 1.6
"96" "2021-04-04" NA 5.15135372216285 1381.97377981468 15.4221324081245 1465.44479056928 0
"97" "2021-04-05" NA 5.26535555252095 1369.26211258191 14.9576913092345 1393.85187872702 0
"98" "2021-04-06" NA 5.46231712096507 1358.19139809308 15.0233466584003 1352.33917985889 0
"99" "2021-04-07" NA 5.38334446471072 1407.77372585039 16.6330184817866 1477.28217864288 10.4
"100" "2021-04-08" NA 5.06199892313094 1424.18795324432 18.155239461157 1680.42736756083 0.3
"101" "2021-04-09" NA 5.18534125546715 1394.66370560413 14.9320613698484 1432.17708673434 0
"102" "2021-04-10" NA 5.2805882987753 1382.07536727148 14.4387658167794 1375.8684479117 0
"103" "2021-04-11" NA 5.35642011064654 1374.00611653159 13.9918400432002 1341.11636438851 0
"104" "2021-04-12" NA 5.42952733104388 1366.91182376774 13.6532106629152 1311.88951403703 0.1
"105" "2021-04-13" NA 5.5120143063651 1356.54207827385 13.286211203862 1284.08613903401 0
"106" "2021-04-14" NA 5.57332534912407 1348.88419645124 13.0323492244317 1266.93169889754 0
"107" "2021-04-15" NA 5.6389773649589 1340.80242045235 12.7447825827092 1246.76753218836 0
"108" "2021-04-16" NA 5.69957456484634 1333.42340557796 12.5162628925884 1231.28445052647 0
"109" "2021-04-17" NA 5.76117813609492 1324.09078728831 12.267968616095 1215.82714792752 0
"110" "2021-04-18" NA 5.81791609126138 1316.10015146459 12.0599623795909 1201.95923830121 0
"111" "2021-04-19" NA 5.8715249885707 1306.62175455574 11.8881614848494 1187.55855004248 0
"112" "2021-04-20" NA 5.91573528003862 1301.22690236609 11.791281485504 1181.60028250947 0.9
"113" "2021-04-21" NA 5.87564802039009 1306.80153362277 11.9494418040068 1201.94906731388 2.7
"114" "2021-04-22" NA 5.87107650909499 1303.77666235371 11.8443146230705 1201.12344705307 1
"115" "2021-04-23" NA 5.94690109316348 1291.41180552877 11.2904132165833 1163.61429136173 0
"116" "2021-04-24" NA 6.02259378219 1281.41568503461 11.1519907584389 1144.53443833994 0
"117" "2021-04-25" NA 6.12307170136994 1275.20398150596 11.445521552051 1133.49283992139 0.3
"118" "2021-04-26" NA 6.19148595699942 1305.06385864007 12.5612292029331 1180.52895906884 7.7
"119" "2021-04-27" NA 5.8447037527119 1347.74391536791 14.8048712163516 1400.60934482305 6.5
"120" "2021-04-28" NA 5.59373686441953 1341.0207574943 14.198777203935 1414.4119646539 0
"121" "2021-04-29" NA 5.77593042580015 1313.53495658873 12.1893254688746 1238.05331132534 0
"122" "2021-04-30" NA 5.86798980937052 1307.51361829607 12.0923307931123 1230.49327549144 1.4
"123" "2021-05-01" NA 5.81668759463933 1300.10375661315 12.3404282241954 1249.98907013325 0
"124" "2021-05-02" NA 6.05001624071504 1282.34920554757 11.8971221813228 1172.15505679099 0
"125" "2021-05-03" NA 6.06902343738324 1311.31672367707 13.0520216805786 1246.19450661305 7.6
"126" "2021-05-04" NA 5.73281731658345 1338.95193867143 14.7740208208174 1433.07058620652 4.1
"127" "2021-05-05" NA 5.61368287358081 1323.32038566789 13.3777266609327 1373.30368908972 0
"128" "2021-05-06" NA 5.73838162119109 1300.77179955397 11.7517288455235 1238.7822223737 0
"129" "2021-05-07" NA 5.85482785938066 1285.41588834949 11.2750607598303 1191.26906890191 0
"130" "2021-05-08" NA 5.95985053112547 1275.38133279012 10.9811958831142 1163.14197189455 0
"131" "2021-05-09" NA 6.06306055331748 1260.71401766717 10.695315887259 1141.533969366 0
"132" "2021-05-10" NA 6.13986398042242 1250.33405433213 10.4334709485629 1125.64173615807 0
"133" "2021-05-11" NA 6.20120810754166 1243.86691437377 10.2671140905946 1114.52874715498 0.3
"134" "2021-05-12" NA 6.2643734819287 1233.00751708982 10.057987680493 1103.35945350345 0
"135" "2021-05-13" NA 6.31960342030452 1234.08260095299 10.3266485519716 1101.37389165391 3.1
"136" "2021-05-14" NA 6.38416291989053 1229.78658015082 11.3233209744026 1129.37333877628 1.2
"137" "2021-05-15" NA 6.48417204438728 1269.5020806353 12.7172581525876 1179.52354859972 11.4
"138" "2021-05-16" NA 5.80385538108442 1400.59513948319 18.2558113271342 1620.08340531086 23.3
"139" "2021-05-17" NA 5.20576721517149 1431.67359820215 21.7796308870946 1912.13069322217 3.2
"140" "2021-05-18" NA 5.56496371318219 1381.87497940603 16.9038133808543 1499.96027671936 0
"141" "2021-05-19" NA 5.4673804705368 1446.41318073544 18.7209255163759 1662.79665069261 14
"142" "2021-05-20" NA 4.88059888740317 1467.82171880618 21.0896782337037 1993.67236360271 0
"143" "2021-05-21" NA 5.08823393493324 1412.30596058757 15.3193852677264 1527.40886333143 0
"144" "2021-05-22" NA 5.26838134025043 1394.63470634854 14.6358362667154 1414.75750838108 1.5
"145" "2021-05-23" NA 5.38285238172004 1390.54423799898 14.478678335939 1396.87548485209 2.2
"146" "2021-05-24" NA 5.52046776777953 1380.05515520806 17.1789833927899 1404.24303951159 0
"147" "2021-05-25" NA 6.72626289379071 1354.97719864945 23.7394695097367 1287.10466962932 0
"148" "2021-05-26" NA 7.98290630699945 1605.95643941237 47.5415435413773 2024.33901374132 46.7
"149" "2021-05-27" NA 3.89829371142531 2035.342766424 98.7427540808051 9312.95041868107 0.1
"150" "2021-05-28" NA 4.68895588906545 1578.73061104672 22.8893857688975 2068.15203984405 0
"151" "2021-05-29" NA 4.954553748904 1537.39458040866 20.940699658118 1711.9947154514 0
"152" "2021-05-30" NA 5.14743606936014 1511.54667677766 19.3908776104105 1581.98376043685 0
"153" "2021-05-31" NA 5.33242793250353 1487.09825586434 18.2025182393794 1478.6530255382 0
"154" "2021-06-01" NA 5.58471962892537 1467.12758845049 19.2959497522795 1402.23574892472 0
"155" "2021-06-02" 5.909090909 6.01751659201673 1451.46278510872 20.078663145516 1345.07604946452 0
"156" "2021-06-03" NA 5.58090475967937 1607.63178711633 24.4276308506027 1750.42373990538 31.6
"157" "2021-06-04" NA 5.18910499870029 1691.57120028957 37.2823761278562 2882.49694109025 0
"158" "2021-06-05" NA 5.25222995656652 1571.13174048819 19.0613097612365 1650.06182245353 0
"159" "2021-06-06" NA 5.25249746217285 1544.7163453384 17.8492798145456 1512.91488064918 0
"160" "2021-06-07" NA 5.31873197351365 1520.92586924209 16.7894889308812 1427.40411372207 0
"161" "2021-06-08" NA 5.43656442144712 1498.90467809279 16.0597561866278 1356.03567420977 0
"162" "2021-06-09" NA 5.55793008660453 1478.40826903219 15.4662406097866 1308.02416099331 0
"163" "2021-06-10" NA 5.6098118248621 1465.39813278615 15.0143170560937 1279.30259403577 1.1
"164" "2021-06-11" NA 5.83719510258032 1448.30896196621 17.9516806984426 1261.95970715197 0
"165" "2021-06-12" NA 6.51325965910771 1491.15160376743 24.3703044699797 1302.83167464535 13.3
"166" "2021-06-13" NA 7.10192668182135 1645.04311822196 42.1983158292589 2016.80762817375 24.3
"167" "2021-06-14" NA 4.68259335678033 1862.62839237761 88.8260762285434 5300.49446346796 0.1
"168" "2021-06-15" NA 12.3637694247311 1761.10164953734 132.793041623097 2330.30235173517 30.3
"169" "2021-06-16" NA 4.43644067332828 2601.5128788831 234.25521235991 17526.3783001622 28.5
"170" "2021-06-17" NA 2.99393921737578 2606.03925549675 188.478737851923 17880.830930072 2
"171" "2021-06-18" NA 3.39771896048941 1968.62299272787 47.9363452244173 4185.13220330684 3.3
"172" "2021-06-19" 3.909090909 4.22314258923083 1828.47290422707 33.8785978763073 2361.94303123357 0.9
"173" "2021-06-20" NA 4.80078126120527 1776.35465130972 29.1477767738394 1915.97841592424 0
"174" "2021-06-21" NA 5.14948613904648 1745.57553016848 26.6689703879353 1737.43421187261 0
"175" "2021-06-22" NA 5.34124263278304 1718.1410362963 24.7675253255224 1607.35673631457 0
"176" "2021-06-23" NA 5.57334316877557 1692.41865580512 24.1860391508219 1507.42209494822 0
"177" "2021-06-24" NA 5.97007277335703 1666.88949808786 25.9115256187396 1421.85864700073 0
"178" "2021-06-25" NA 6.21789667013503 1703.63509610828 29.5612488620157 1525.60093747569 10.1
"179" "2021-06-26" NA 5.89154906799493 1780.29020772831 32.8105614575805 1935.65536948665 12.8
"180" "2021-06-27" NA 5.41295301497588 1869.74873103874 33.0510198797677 2160.9759646725 21
"181" "2021-06-28" NA 5.90810604283096 1913.41345555812 43.1505215845962 2852.03835641201 0.1
"182" "2021-06-29" NA 5.84018507278077 1791.61957455678 23.5028018322924 1642.11837027963 0
"183" "2021-06-30" NA 5.84202970149418 1763.47686292799 23.8187955163426 1519.72711730969 0
"184" "2021-07-01" NA 6.11123948966511 1737.60260005963 26.7280257048362 1434.01244331756 0
"185" "2021-07-02" NA 7.07409831819969 1796.52681668431 46.4671613093766 1634.05724579126 13.5
"186" "2021-07-03" NA 14.3354010909568 1874.58803351598 89.6079181428799 2261.77916412669 9.1
"187" "2021-07-04" NA 15.6945254993134 2421.91190477315 307.139396349601 6256.42487785422 72.8
"188" "2021-07-05" NA 2.79169058632599 3239.2 497.782541494451 55756.8563206825 6.2
"189" "2021-07-06" NA 5.43454860181084 1524.08724338309 54.9008959793466 4028.34263115435 0
"190" "2021-07-07" NA 8.62247572220033 1402.14243719593 89.9015037617083 2285.91879752199 3.7
"191" "2021-07-08" NA 13.7025590971671 1482.37102515341 133.315205137108 2496.36161175224 18.8
"192" "2021-07-09" NA 4.01374022979838 1968.87403950026 123.223203512141 11631.3933104973 0
"193" "2021-07-10" NA 6.05796238250016 1420.93003274926 37.6957261557887 2295.72400233481 0
"194" "2021-07-11" NA 6.90889276629912 1364.51345492574 33.7752446596814 1832.88292598033 0
"195" "2021-07-12" NA 7.3562832588766 1329.57305768626 30.7801970526269 1666.47278013321 0
"196" "2021-07-13" NA 7.65360919216908 1298.12342559424 28.2292294243782 1544.85637331277 0
"197" "2021-07-14" NA 7.80935034932838 1270.09621228284 24.7662334828802 1454.45873378908 0.3
"198" "2021-07-15" NA 8.22702972775787 1242.09219165707 28.8426242626733 1382.47280423099 0
"199" "2021-07-16" NA 10.295834746257 1217.48214222282 57.1726833218565 1319.95747914869 0.1
"200" "2021-07-17" NA 12.3560425060558 1452.66223752057 91.0302222076513 2055.50287464105 44.4
"201" "2021-07-18" NA 4.44652761280709 1882.97816462816 104.427528831858 9186.18293750935 4.2
"202" "2021-07-19" NA 4.38795826720379 1528.74971748102 39.3145497610834 3381.94369271479 0
"203" "2021-07-20" 7.5 5.5330941358604 1388.32927431519 27.1796936078908 1861.42743683573 0
"204" "2021-07-21" NA 6.06897732799005 1351.56872731238 24.910010364261 1663.65127464004 0
"205" "2021-07-22" NA 6.38244463901577 1321.78577534309 22.9907847424208 1551.83858535819 0
"206" "2021-07-23" NA 6.61731623756184 1294.09916232734 21.7072720804986 1460.43833897572 0
"207" "2021-07-24" NA 6.8903917237247 1269.23846317159 21.4310424214021 1388.01085944854 0.3
"208" "2021-07-25" NA 7.51183382773756 1266.51671891519 29.1945536549178 1389.88296458311 3.7
"209" "2021-07-26" NA 11.6956232000128 1293.02215045585 164.453404558062 1522.7165831996 7.5
"210" "2021-07-27" NA 17.8871349471965 1699.99163798549 241.021885272602 2752.84851307837 77.9
"211" "2021-07-28" NA 2.9617694155211 3027.21440588995 360.392619834096 38924.9567061203 5.9
"212" "2021-07-29" NA 3.80311865425239 1770.71283705863 51.351984932703 4839.15211682585 0.1
"213" "2021-07-30" NA 5.00994354186319 1576.47107032117 33.2500288387092 2271.80417992857 0
"214" "2021-07-31" NA 5.56277235602878 1530.88049712701 30.2693120309691 1965.8549521734 0
"215" "2021-08-01" NA 5.92200820660548 1492.55697288184 27.8212614690669 1773.34904969727 0
"216" "2021-08-02" NA 6.21633741884578 1457.4295682702 25.8241119773576 1622.45879970482 0
"217" "2021-08-03" NA 6.43879130764803 1426.90875652928 23.7563223114905 1513.44579021857 0.2
"218" "2021-08-04" NA 6.63934239629813 1397.42499430725 22.3371865611378 1425.93042402169 0
"219" "2021-08-05" NA 6.83842356178408 1368.58464968656 21.2325015467592 1347.37362649939 0
"220" "2021-08-06" NA 6.98844007428988 1353.68491246019 20.4630787150706 1312.25902287635 0
"221" "2021-08-07" NA 7.1496723315864 1328.88463367725 19.6878489154985 1275.14052111968 0
"222" "2021-08-08" NA 7.28385435981554 1304.96364468831 18.9727646471181 1245.66327093891 0
"223" "2021-08-09" NA 7.38771595120308 1286.25436120221 18.5246525676194 1223.31456160486 0
"224" "2021-08-10" NA 7.51438092540203 1270.43297207686 19.3944331874755 1202.62921435191 1.4
"225" "2021-08-11" NA 7.72868128956805 1269.92147041359 22.1866105927108 1219.3805966509 4
"226" "2021-08-12" NA 7.2464393147205 1334.64626641819 23.705500079456 1388.3837793528 16
"227" "2021-08-13" NA 6.22078056365391 1552.29663672559 28.834195223795 1825.03605220406 47.4
"228" "2021-08-14" NA 6.31919583954858 1656.61548755908 47.5254314418978 2981.86427339802 6
"229" "2021-08-15" NA 6.33905071423923 1547.48889606328 26.7403458777196 1782.2124544554 2.4
"230" "2021-08-16" NA 6.01523248755514 1615.93488342314 26.7809281181534 1822.06265419355 20
"231" "2021-08-17" NA 6.74015423486756 1707.20495934647 49.3160586975667 3158.04687227283 0
"232" "2021-08-18" NA 6.66777690227758 1551.36199569143 20.6502797333992 1564.03061752436 0
"233" "2021-08-19" NA 6.44031370968734 1526.37659719061 19.6891713557972 1453.45493115706 0
"234" "2021-08-20" NA 6.21780780763147 1503.70841311795 18.2554913518931 1385.63810372303 0.9
"235" "2021-08-21" NA 6.20256160001107 1480.64036738156 17.5861405968993 1346.95813439781 0.1
"236" "2021-08-22" NA 6.32006738049239 1454.68707777498 18.017536963079 1290.32007976493 0
"237" "2021-08-23" NA 6.3879296563931 1472.26538259973 19.3628595528136 1283.32063214759 9.6
"238" "2021-08-24" NA 6.12093029278168 1578.49099066322 23.3009959794726 1523.63708539447 24.5
"239" "2021-08-25" NA 5.64679949037534 1594.28332563283 24.9817624014511 1876.88277805946 0.2
"240" "2021-08-26" NA 5.70531972557133 1586.75030953289 19.4938249419034 1507.3894920105 11.6
"241" "2021-08-27" NA 5.79368030136277 1593.13851084128 22.8261025040198 1737.98770705277 0
"242" "2021-08-28" NA 5.93121589835278 1537.73350661303 16.79317846168 1367.72474738226 0
"243" "2021-08-29" NA 5.99579803637445 1512.01664763759 16.187728655692 1308.11243946227 0
"244" "2021-08-30" NA 6.11106690003024 1485.72158132006 15.5383658898622 1263.5441321705 0
"245" "2021-08-31" 8.571428571 6.22896337995143 1459.46758429577 14.9757174150894 1229.14117296054 0
"246" "2021-09-01" NA 6.33847863633863 1435.95402981296 14.5066589124437 1202.2196424356 0
"247" "2021-09-02" NA 6.43507106779851 1414.15776936678 14.0421842693419 1178.48575092928 0
"248" "2021-09-03" NA 6.49468389404448 1403.80296516726 13.4918759897015 1164.48852881713 0
"249" "2021-09-04" NA 6.58830697975351 1380.85361500423 12.9571501793154 1143.26812153438 0
"250" "2021-09-05" NA 6.70474886432639 1359.32549786068 12.7656705219242 1122.14298631961 0
"251" "2021-09-06" NA 6.80214280454858 1340.33129755893 12.7299103426792 1113.72577588423 0
"252" "2021-09-07" NA 6.88406400885198 1322.10340636679 12.6855092885379 1108.72132479266 0
"253" "2021-09-08" NA 6.95471909313187 1303.18424699091 12.5823861688862 1104.27316696067 0
"254" "2021-09-09" NA 7.0184073008524 1285.41315430274 12.4413982017158 1100.15926203903 0
"255" "2021-09-10" NA 7.08339063958384 1263.90015856623 12.2461018972733 1095.63170269146 0
"256" "2021-09-11" NA 7.1382146800843 1244.65226486045 12.033350354036 1091.44486129621 0
"257" "2021-09-12" NA 7.18275401220074 1223.95764103913 11.7787461954715 1087.18544331705 0
"258" "2021-09-13" NA 7.14929184184216 1211.88385156474 11.3455593400979 1084.2749300837 1.9
"259" "2021-09-14" NA 7.18189089759915 1193.50534002954 11.0836765949709 1084.7352258646 0
"260" "2021-09-15" NA 7.22434323369876 1173.79517782165 10.701317006429 1078.62019461403 0
"261" "2021-09-16" NA 7.2630529398413 1154.59297556691 10.4515283555284 1076.98752364178 0
"262" "2021-09-17" NA 7.30137335294997 1135.91687463598 10.2212780512849 1075.62888377211 0
"263" "2021-09-18" NA 7.44221408592999 1116.08666030923 13.1166480619446 1074.26665563626 0
"264" "2021-09-19" NA 7.32253933937559 1094.80475835452 12.366806074927 1072.86456049348 0
"265" "2021-09-20" NA 6.61543983693641 1266.99455816464 14.4784050444476 1225.11068709181 42.5
"266" "2021-09-21" NA 6.08122810797343 1282.20178726317 17.7025656094109 1553.97987500417 0
"267" "2021-09-22" NA 6.4023329377176 1221.31014847563 10.9348017082031 1168.0423026254 0
"268" "2021-09-23" NA 6.60214292466584 1195.90602966579 10.7095857098195 1124.06601387857 0
"269" "2021-09-24" NA 6.76780045374065 1172.61949306209 10.4848071689219 1105.05468642982 0
"270" "2021-09-25" NA 6.88151280594189 1151.05444646859 10.3283368781743 1095.4512606882 0
"271" "2021-09-26" NA 7.09048301795423 1138.50831712803 13.0149688219698 1090.94691581464 0
"272" "2021-09-27" NA 7.49089847252461 1123.50749472326 22.1072404295806 1087.03728859484 0
"273" "2021-09-28" NA 7.37225143475476 1224.79564691404 18.2550290569228 1201.46125447297 26.2
"274" "2021-09-29" NA 6.33182551053132 1359.16004471314 24.7183566678409 1888.09526041967 19.7
"275" "2021-09-30" NA 5.28262236497729 1368.3053300793 23.2299991721664 2153.60643172961 0.1
"276" "2021-10-01" NA 5.54437309308201 1290.30055686457 14.7168628386974 1514.46202007757 0
"277" "2021-10-02" NA 5.7433089002611 1258.37714489735 13.4188913355083 1373.53807632284 0.1
"278" "2021-10-03" NA 5.95563095231258 1227.49089854275 12.4050859241638 1281.25499242929 0
"279" "2021-10-04" NA 6.18953139987824 1198.18372527076 11.7122966324919 1208.91200939938 0
"280" "2021-10-05" NA 6.36206258889484 1177.86265688677 11.2539032323971 1173.00281289183 0
"281" "2021-10-06" NA 6.49359243456877 1159.73146099341 10.8774861303502 1149.06961795658 0.1
"282" "2021-10-07" NA 6.59485074825918 1145.14753946704 10.5322466994768 1131.06990327816 0
"283" "2021-10-08" NA 6.69397218309444 1129.52498148789 10.3146186340242 1114.70045022399 0
"284" "2021-10-09" NA 6.77119516522648 1114.23303786751 10.5644143573098 1102.39867878014 0.1
"285" "2021-10-10" NA 6.79249115043395 1114.34549820645 10.6386609430193 1102.57586777613 3.5
"286" "2021-10-11" NA 6.69601049208388 1121.45269254461 10.7029369414303 1143.17176877408 3.5
"287" "2021-10-12" NA 6.70932107148231 1106.11234043101 10.2154000531226 1130.9147795076 0
"288" "2021-10-13" NA 6.9142730488444 1088.63942174263 13.4924893429986 1096.06603409871 0.1
