"Date","Observed","Simulated"
2021-01-01,NA,0.680712561440818
2021-01-02,NA,0.674591849646678
2021-01-03,NA,0.676624589128171
2021-01-04,NA,0.683194257766808
2021-01-05,NA,0.690671763644414
2021-01-06,NA,0.698008660152047
2021-01-07,NA,0.704290149256137
2021-01-08,NA,0.71033677440838
2021-01-09,NA,0.716109392930212
2021-01-10,NA,0.72169094057645
2021-01-11,NA,0.728001494543328
2021-01-12,NA,0.73672934605243
2021-01-13,NA,0.750197130410654
2021-01-14,NA,0.766642586936038
2021-01-15,NA,0.784572542522373
2021-01-16,NA,0.79772449685678
2021-01-17,NA,0.809322217422949
2021-01-18,NA,0.823139951780066
2021-01-19,NA,0.839654582778883
2021-01-20,NA,0.858996881858925
2021-01-21,NA,0.8500024405369
2021-01-22,NA,0.799907385274912
2021-01-23,NA,0.728470899644265
2021-01-24,NA,0.694187217578207
2021-01-25,NA,0.671338489995203
2021-01-26,NA,0.654514146904246
2021-01-27,NA,0.639279929384622
2021-01-28,NA,0.628513688632341
2021-01-29,NA,0.625214096170313
2021-01-30,NA,0.620220927650899
2021-01-31,NA,0.602959622575744
2021-02-01,NA,0.588149488800509
2021-02-02,NA,0.592169492429801
2021-02-03,NA,0.600427543182475
2021-02-04,NA,0.609823042441448
2021-02-05,NA,0.587862202382333
2021-02-06,NA,0.577881914556485
2021-02-07,NA,0.590474040012122
2021-02-08,NA,0.599282265335986
2021-02-09,NA,0.609979828193169
2021-02-10,NA,0.62300333698797
2021-02-11,NA,0.633178432145929
2021-02-12,NA,0.646299961762076
2021-02-13,NA,0.656284206645224
2021-02-14,NA,0.664807986710086
2021-02-15,NA,0.672388026097218
2021-02-16,NA,0.679218516628893
2021-02-17,NA,0.685460743037943
2021-02-18,NA,0.691232769602821
2021-02-19,NA,0.696628137818586
2021-02-20,NA,0.701716485453641
2021-02-21,NA,0.714588495064535
2021-02-22,NA,0.732555348238667
2021-02-23,NA,0.747976386906019
2021-02-24,NA,0.763398688409946
2021-02-25,NA,0.680171327369551
2021-02-26,NA,0.563859004303237
2021-02-27,NA,0.495402283909388
2021-02-28,NA,0.465243242787374
2021-03-01,NA,0.424296097260902
2021-03-02,NA,0.397315492389745
2021-03-03,NA,0.399112242873299
2021-03-04,NA,0.402358257822037
2021-03-05,NA,0.391193763027123
2021-03-06,NA,0.377526994506888
2021-03-07,NA,0.377495396823524
2021-03-08,NA,0.366683635758721
2021-03-09,NA,0.356104889386918
2021-03-10,NA,0.361634169063536
2021-03-11,NA,0.354580255430836
2021-03-12,NA,0.348837974473383
2021-03-13,NA,0.356943515089571
2021-03-14,NA,0.364939250292269
2021-03-15,NA,0.363980337018155
2021-03-16,NA,0.364017022779712
2021-03-17,NA,0.370370369760422
2021-03-18,NA,0.372153423576717
2021-03-19,NA,0.314552717484773
2021-03-20,NA,0.144899371369707
2021-03-21,NA,0.175639643549076
2021-03-22,NA,0.207963676389435
2021-03-23,NA,0.231039080110427
2021-03-24,NA,0.250361467567007
2021-03-25,NA,0.266796920545465
2021-03-26,NA,0.274727741873902
2021-03-27,NA,0.268217981998213
2021-03-28,NA,0.266042778252446
2021-03-29,NA,0.278427092283032
2021-03-30,NA,0.288285470059444
2021-03-31,NA,0.289834787752307
2021-04-01,NA,0.279632281317996
2021-04-02,NA,0.274540169856303
2021-04-03,NA,0.278874790540955
2021-04-04,NA,0.282169568047972
2021-04-05,NA,0.289057720165853
2021-04-06,NA,0.296721762469608
2021-04-07,NA,0.283295817955965
2021-04-08,NA,0.26747637138343
2021-04-09,NA,0.274072742543112
2021-04-10,NA,0.28016850440611
2021-04-11,NA,0.286242107418796
2021-04-12,NA,0.292583812692277
2021-04-13,NA,0.300492789556071
2021-04-14,NA,0.308364965967239
2021-04-15,NA,0.316559499228579
2021-04-16,NA,0.32497408274411
2021-04-17,6.454545455,0.334507575456583
2021-04-18,NA,0.344034709180384
2021-04-19,NA,0.35453307760334
2021-04-20,NA,0.363432305393441
2021-04-21,NA,0.365919925334241
2021-04-22,NA,0.368907681751196
2021-04-23,NA,0.37849813610636
2021-04-24,NA,0.389289926594103
2021-04-25,NA,0.39888283360744
2021-04-26,NA,0.383144406175159
2021-04-27,NA,0.34787573309382
2021-04-28,NA,0.3360008912358
2021-04-29,NA,0.342070322300796
2021-04-30,NA,0.345863511948448
2021-05-01,NA,0.350433200014938
2021-05-02,NA,0.360620065952776
2021-05-03,NA,0.350508722438082
2021-05-04,NA,0.327355852298148
2021-05-05,NA,0.322097301627387
2021-05-06,NA,0.330235942245704
2021-05-07,NA,0.339602802949051
2021-05-08,NA,0.349001426872054
2021-05-09,NA,0.361874971864119
2021-05-10,NA,0.374372944423463
2021-05-11,NA,0.385914382115007
2021-05-12,NA,0.399846926588976
2021-05-13,NA,0.408447053581323
2021-05-14,NA,0.418373306188185
2021-05-15,NA,0.406015157342197
2021-05-16,NA,0.352284742870635
2021-05-17,NA,0.320800901466795
2021-05-18,NA,0.322082865885475
2021-05-19,NA,0.295643391149919
2021-05-20,NA,0.2689243732359
2021-05-21,NA,0.275627795873044
2021-05-22,NA,0.280427864164901
2021-05-23,NA,0.283940634691452
2021-05-24,NA,0.290836429816001
2021-05-25,NA,0.301712005870694
2021-05-26,NA,0.233050832675066
2021-05-27,NA,0.088516444412515
2021-05-28,NA,0.130829176770165
2021-05-29,NA,0.153685742978126
2021-05-30,NA,0.172681535327665
2021-05-31,NA,0.189462137359701
2021-06-01,NA,0.20436083796631
2021-06-02,NA,0.217587228740658
2021-06-03,NA,0.192115507292472
