2019/1/3	0.180532122	0.00962929	1.6
2019/1/4	0.263847705	0.050859563	8.6
2019/1/5	0.220843087	0.038533413	0.3
2019/1/6	0.220843087	0.038533413	0
2019/1/7	0.180532122	0.00962929	0.9
2019/1/8	0.180532122	0.006241528	0.5
2019/1/9	0.220843087	0.027460092	5.9
2019/1/10	0.357402861	0.050859563	13.8
2019/1/11	0.333404745	0.050859563	6.7
2019/1/12	0.309406628	0.094570741	0
2019/1/13	0.357402861	0.094570741	0
2019/1/14	0.309406628	0.050859563	0
2019/1/15	0.309406628	0.038533413	0.2
2019/1/16	0.263847705	0.038533413	0
2019/1/17	0.220843087	0.038533413	0
2019/1/18	0.220843087	0.017762994	0
2019/1/19	0.220843087	0.017762994	0
2019/1/20	0.220843087	0.017762994	0
2019/1/21	0.220843087	0.017762994	0
2019/1/22	0.242345396	0.013696142	0
2019/1/23	0.242017999	0.00962929	0
2019/1/24	0.200687605	0.006241528	0
2019/1/25	0.180532122	0.003390446	0
2019/1/26	0.180532122	0.003390446	0
2019/1/27	0.180532122	0	0
2019/1/28	0.180532122	0	3.5
2019/1/29	0.180532122	0	0.6
2019/1/30	0.14308438	0	4.4
2019/1/31	0.14308438	0	20
2019/2/1	0.309406628	0.06435006	0
2019/2/2	0.309406628	0.06435006	0
2019/2/3	0.263847705	0.050859563	4.1
2019/2/4	0.263847705	0.050859563	0
2019/2/5	0.263847705	0.050859563	0
2019/2/6	0.263847705	0.038533413	0
2019/2/7	0.220843087	0.038533413	3
2019/2/8	0.220843087	0.038533413	0.5
2019/2/9	0.220843087	0.038533413	0.5
2019/2/10	0.309406628	0.038533413	0.1
2019/2/11	0.309406628	0.06435006	6.8
2019/2/12	0.440677449	0.125750512	16.2
2019/2/13	0.631861501	0.187150965	22
2019/2/14	0.691774732	0.187150965	5.2
2019/2/15	0.788892283	0.220260977	3.2
2019/2/16	0.886009834	0.241910196	0.1
2019/2/17	0.460321002	0.147349793	0
2019/2/18	0.407736492	0.128808744	11.6
2019/2/19	0.886009834	0.230449402	4.8
2019/2/20	0.691774732	0.166804299	2.1
2019/2/21	0.57194827	0.147349793	3.4
2019/2/22	0.886009834	0.208371358	8.1
2019/2/23	0.723203009	0.166804299	0
2019/2/24	0.460321002	0.128808744	0
2019/2/25	0.519300352	0.122871134	0
2019/2/26	0.407736492	0.078937969	6
2019/2/27	0.407736492	0.078937969	5.7
2019/2/28	0.407736492	0.078937969	0.1
2019/3/1	0.407736492	0.128808744	2.6
2019/3/2	0.516134636	0.128808744	3.7
2019/3/3	0.407736492	0.111205976	0
2019/3/4	0.407736492	0.111205976	0
2019/3/5	0.357402861	0.06435006	8.3
2019/3/6	0.407736492	0.111205976	0
2019/3/7	0.382569677	0.078937969	0
2019/3/8	0.357402861	0.078937969	0
2019/3/9	0.263847705	0.038533413	0
2019/3/10	0.263847705	0.064898766	0
2019/3/11	0.263847705	0.038533413	0
2019/3/12	0.220843087	0.038533413	0
2019/3/13	0.180532122	0.028148204	0
2019/3/14	0.180532122	0.017762994	0
2019/3/15	0.180532122	0.028148204	0
2019/3/16	0.161808251	0.038533413	0
2019/3/17	0.14308438	0.00962929	0
2019/3/18	0.14308438	0.00962929	2.5
2019/3/19	0.14308438	0.00962929	0
2019/3/20	0.14308438	0.017762994	13.2
2019/3/21	0.108712029	0.027460092	0
2019/3/22	0.108712029	0.027460092	0
2019/3/23	0.108712029	0.00962929	0
2019/3/24	0.108712029	0.00962929	0
2019/3/25	0.108712029	0.00962929	0.2
2019/3/26	0.108712029	0.00962929	0
2019/3/27	0.108712029	0.00962929	0.8
2019/3/28	0.108712029	0.00962929	0.1
2019/3/29	0.108712029	0.00962929	0
2019/3/30	0.07769072	0.00962929	0
2019/3/31	0.050398421	0.00962929	0
2019/4/1	0.050398421	0.00962929	0
2019/4/2	0.050398421	0	0
2019/4/3	0.050398421	0	0
2019/4/4	0.050398421	0	0
2019/4/5	0.050398421	0	0
2019/4/6	0.050398421	0	0
2019/4/7	0.050398421	0	0
2019/4/8	0.038315345	0	0
2019/4/9	0.038315345	0	14.6
2019/4/10	0.050398421	0	0
2019/4/11	0.050398421	0	4
2019/4/12	0.050398421	0	0
2019/4/13	0.038898727	0	0
2019/4/14	0.027399033	0	0
2019/4/15	0.027399033	0	0
2019/4/16	0.027399033	0	0
2019/4/17	0.017785025	0	0
2019/4/18	0.017785025	0	0
2019/4/19	0.009674862	0	0
2019/4/20	0.009674862	0	0
2019/4/21	0.009674862	0	7.6
2019/4/22	0.009674862	0	2
2019/4/23	0.038898727	0	0.1
2019/4/24	0.038898727	0	0
2019/4/25	0.027399033	0	0
2019/4/26	0.027399033	0	0
2019/4/27	0.027399033	0	0
2019/4/28	0.009674862	0	1.4
2019/4/29	0.050398421	0	17.4
2019/4/30	0.050398421	0	0
2019/5/1	0.027399033	0	0
2019/5/2	0.027399033	0	0
2019/5/3	0.027399033	0	0
2019/5/4	0.017785025	0	0
2019/5/5	0.013729943	0	0
2019/5/6	0.009674862	0	0.4
2019/5/7	0.009674862	0	0
2019/5/8	0.009674862	0	0
2019/5/9	0.009674862	0	0
2019/5/10	0.009674862	0	0
2019/5/11	0.009674862	0	0
2019/5/12	0.009674862	0	0
2019/5/13	0.009674862	0	22.4
2019/5/14	0.009674862	0	0.1
2019/5/15	0.009674862	0	1.1
2019/5/16	0.009674862	0	0
2019/5/17	0.009674862	0	0.8
2019/5/18	0.009674862	0	0
2019/5/19	0.003418431	0	0.5
2019/5/20	0.003418431	0	0.6
2019/5/21	0.003418431	0	0
2019/5/22	0.003418431	0	0
2019/5/23	0.003418431	0	0
2019/5/24	0.003418431	0	0
2019/5/25	0.003418431	0	0
2019/5/26	0.752210425	0	50.8
2019/5/27	0.382569677	0	0
2019/5/28	0.289122974	0.094570741	0
2019/5/29	0.164777558	0.09629	0
2019/5/30	0.108712029	0.04815	5.9
2019/5/31	0.108712029	0	2.7
2019/6/1	0.079555225	0	0
2019/6/2	0.050398421	0	0.2
2019/6/3	0.050398421	0	0
2019/6/4	0.027399033	0	0
2019/6/5	0.009674862	0	0
2019/6/6	0.691046377	0.300214	67
2019/6/7	0.515080605	0.212237	0
2019/6/8	0.384863815	0.268221344	0
2019/6/9	0.161808251	0.050859563	0
2019/6/10	0.108712029	0.019266707	0
2019/6/11	0.07769072	0	0
2019/6/12	0.050398421	0	0
2019/6/13	0.050398421	0	0.9
2019/6/14	0.044356883	0	0
2019/6/15	0.044356883	0	0
2019/6/16	0.038315345	0	0
2019/6/17	0.044356883	0	10.2
2019/6/18	0.220843087	0	18.4
2019/6/19	0.220843087	0	0.8
2019/6/20	0.220843087	0.038533413	28.2
2019/6/21	2.347634904	0.032996753	33.6
2019/6/22	0.673165418	0.00962929	0
2019/6/23	0.460321002	1.335824903	0
2019/6/24	0.333404745	0.25337099	0
2019/6/25	0.220843087	0.078937969	0
2019/6/26	0.180532122	0.038533413	0
2019/6/27	0.180532122	0.027460092	0
2019/6/28	0.129111421	0.027460092	0
2019/6/29	0.180532122	0.015425269	14.9
2019/6/30	0.14308438	0	3.9
2019/7/1	0.108712029	0	18.1
2019/7/2	0.263847705	0	0.1
2019/7/3	0.220843087	0	0.8
2019/7/4	0.108712029	0	0
2019/7/5	0.07769072	0	0
2019/7/6	0.07769072	0	0.1
2019/7/7	0.050398421	0	0
2019/7/8	0.027399033	0	0
2019/7/9	0.027399033	0	12.6
2019/7/10	0.027399033	0	0
2019/7/11	0.027399033	0	0
2019/7/12	0.027399033	0	22.2
2019/7/13	0.027399033	0	1.4
2019/7/14	0.027399033	0	0
2019/7/15	0	0	0
2019/7/16	0	0	0
2019/7/17	0	0	0
2019/7/18	0	0	0
2019/7/19	0	0	0
2019/7/20	0	0	0
2019/7/21	0	0	0
2019/7/22	0	0	0
2019/7/23	0	0	0
2019/7/24	0	0	0
2019/7/25	0	0	0
2019/7/26	0	0	0
2019/7/27	0	0	0
2019/7/28	0	0	0
2019/7/29	0	0	0
2019/7/30	0	0	0
2019/7/31	0	0	0
2019/8/1	0	0	0
2019/8/2	0	0	0.1
2019/8/3	0	0	0
2019/8/4	0	0	0
2019/8/5	0	0	0
2019/8/6	0	0	0
2019/8/7	0	0	0
2019/8/8	0	0	0
2019/8/9	0	0	0
2019/8/10	0	0	29.7
2019/8/11	0	0	4.1
2019/8/12	0	0	0
2019/8/13	0	0	0
2019/8/14	0	0	0
2019/8/15	0	0	0
2019/8/16	0	0	0
2019/8/17	0	0	0
2019/8/18	0	0	0.3
2019/8/19	0	0	0
2019/8/20	0	0	0
2019/8/21	0	0	0
2019/8/22	0	0	0
2019/8/23	0	0	0
2019/8/24	0	0	0
2019/8/25	0	0	0
2019/8/26	0	0	0
2019/8/27	0	0	34.7
2019/8/28	0.050398421	0	7.5
2019/8/29	0.050398421	0	0.1
2019/8/30	0.050398421	0	0
2019/8/31	0.050398421	0	0
2019/9/1	0.050398421	0	1.3
2019/9/2	0.050398421	0	0.2
2019/9/3	0.027399033	0	9.5
2019/9/4	0.027399033	0	0
2019/9/5	0.027399033	0	0
2019/9/6	0.027399033	0	0
2019/9/7	0.027399033	0	0
2019/9/8	0.027399033	0	0
2019/9/9	0.027399033	0	0
2019/9/10	0.017785025	0	0.2
2019/9/11	0.017785025	0	0
2019/9/12	0.009674862	0	0
2019/9/13	0.009674862	0	0
2019/9/14	0.027399033	0	0
2019/9/15	0.027399033	0	0
2019/9/16	0.027399033	0	0
2019/9/17	0.027399033	0	0
2019/9/18	0.022592029	0	0
2019/9/19	0.017785025	0	0
2019/9/20	0.013729943	0	0
2019/9/21	0.009674862	0	0
2019/9/22	0.009674862	0	0
2019/9/23	0.009674862	0	0
2019/9/24	0.009674862	0	0
2019/9/25	0.009674862	0	0
2019/9/26	0.009674862	0	0
2019/9/27	0	0	0
2019/9/28	0	0	0
2019/9/29	0	0	0
2019/9/30	0.009674862	0	0
2019/10/1	0.009674862	0	0
2019/10/2	0.009674862	0	0
2019/10/3	0.009674862	0	0
2019/10/4	0.009674862	0	0
2019/10/5	0.009674862	0	3.9
2019/10/6	0.009674862	0	1.2
2019/10/7	0.017785025	0	0
2019/10/8	0.017785025	0	0.1
2019/10/9	0.017785025	0	0
2019/10/10	0.027399033	0	0
2019/10/11	0.027399033	0	0.5
