DATE	1	2	3	4	5
2016-07-29	25.95	25.94166667	27.2375	27.40416667	25.8
2016-07-30	26.74583333	26.99166667	28.26666667	26.79583333	26.4875
2016-07-31	28.47083333	28.55833333	28.8	28.72916667	28.27916667
2016-08-01	29.27916667	29.45416667	29.49166667	29.79166667	29.1375
2016-08-02	28.6125	29.97083333	30.91666667	28.76666667	29.04166667
2016-08-03	26.27916667	27.54583333	28.99583333	28.075	27.075
2016-08-04	26.09583333	27.30833333	28.5125	29.025	27.35
2016-08-05	28.16666667	30.02083333	31.31666667	28.925	29.70416667
2016-08-06	24.30833333	29.39583333	30.75	29.75416667	30.43333333
2016-08-07	26.3875	30.22916667	30.22916667	26.63333333	29.9625
2016-08-08	24.98333333	28.99166667	25.40416667	26.89583333	28.7625
2016-08-09	17.39583333	22.3125	28.10416667	23.74583333	22.74583333
2016-08-10	22.25	24.5375	26.65833333	23.98333333	24.9875
2016-08-11	27.94583333	28.20833333	28.3	28.7	28.74166667
2016-08-12	27.94583333	28.05833333	28.05833333	28.37916667	28.64166667
2016-08-13	29.55	29.62916667	29.5875	29.98333333	29.7625
2016-08-14	30.49166667	30.71666667	30.71666667	29.5625	30.28333333
2016-08-15	31.2125	30.87083333	29.7	31.43333333	30.92916667
2016-08-16	31.18333333	31.00833333	31.0375	31.82916667	30.825
2016-08-17	31.92083333	31.69166667	31.96666667	32.65	31.5125
2016-08-18	31.73333333	31.65	31.6125	32.60833333	31.4625
2016-08-19	25.99166667	26.39583333	28.9875	26.8625	25.975
2016-08-20	25.29166667	25.2625	27.53333333	25.70833333	25.70833333
2016-08-21	26.2625	26.2	26.14583333	26.62083333	26.45
2016-08-22	28.97083333	28.99583333	28.72916667	29.19166667	28.85833333
2016-08-23	29.75	29.79166667	29.9125	30.24166667	29.975
2016-08-24	30.89166667	30.79166667	30.83333333	31.50416667	31.30833333
2016-08-25	28.5375	28.62916667	28.65	28.96666667	28.34166667
2016-08-26	25.65	25.8875	27.04166667	25.79166667	25.29166667
2016-08-27	24.4125	25.81666667	24.59583333	26.175	24.69166667
2016-08-28	25.18333333	25.075	25.34583333	25.79166667	25.05
2016-08-29	26.99583333	26.74166667	26.72916667	27.29583333	27.12916667
2016-08-30	28.26666667	27.06666667	27.27083333	28.5625	28.28333333
2016-08-31	29.2125	28.99166667	29.00416667	29.29583333	28.92083333
2016-09-01	28.17083333	28.36666667	27.26666667	28.67916667	28.2625
2016-09-02	24.6375	23.6125	24.63333333	25.14166667	23.71666667
2016-09-03	25.05416667	24.82916667	25.91666667	25.6875	24.75833333
2016-09-04	26.67916667	25.8375	26.79583333	26.40416667	25.6375
2016-09-05	23.75	23.70416667	24.92083333	24.075	23.44583333
2016-09-06	27.53333333	25.70416667	25.6125	26.10416667	25.2625
2016-09-07	25.16666667	24.89583333	22	25.65833333	25.12083333
2016-09-08	24.34166667	23.37083333	23.5875	25.21666667	24.36666667
2016-09-09	25.05833333	24.675	24.89583333	25.3125	24.24583333
2016-09-10	23.825	23.99166667	23.99166667	24.22083333	23.80416667
2016-09-11	24.52083333	24.3625	24.3625	24.95416667	24.52083333
2016-09-12	22.6375	21.06666667	23.35833333	22	22.1875
2016-09-13	19.84583333	19.74166667	21.95416667	19.85416667	19.575
2016-09-14	24.125	24.14166667	24.14166667	24.275	23.89583333
2016-09-15	17.44583333	17.6125	18.58333333	17.65	17.50416667
2016-09-16	23.15416667	23.18333333	24.10416667	23.3625	23.14583333
2016-09-17	16.5	16.7875	19.90416667	16.61666667	16.50416667
2016-09-18	20.07916667	20.39166667	20.22083333	20.2875	20.37083333
2016-09-19	20.67083333	20.80416667	19.85416667	21.24583333	21.425
2016-09-20	21.94583333	22.12083333	22.32083333	21.42916667	22.57916667
2016-09-21	19.33333333	19.375	20.8375	20.07083333	19.52916667
2016-09-22	19.27083333	18.76666667	19.39166667	18.77916667	18.6375
2016-09-23	19.37083333	19.5375	20.46666667	19.66666667	19.44583333
2016-09-24	21.95416667	21.69583333	21.70833333	22.15833333	21.49166667
2016-09-25	19.9125	19.93333333	20.74166667	20.30416667	19.675
2016-09-26	19.9125	19.95416667	22.075	19.93333333	19.52083333
2016-09-27	14.57083333	16.7375	20.43333333	15.64583333	16.18333333
2016-09-28	20.12916667	20.12916667	21.7875	19.8	19.54166667
2016-09-29	22.875	22	22.95	22.96666667	22.49166667
2016-09-30	19.94166667	19.375	20.17083333	19.5375	19.0875
2016-10-01	20.71666667	20.1375	20.675	20.71666667	19.51666667
2016-10-02	22.69583333	22.88333333	22.88333333	22.95	22.1875
2016-10-03	17.98333333	18.37916667	20.07083333	18.47916667	18.425
2016-10-04	16.75833333	16.39583333	17.09583333	16.34166667	16.80416667
2016-10-05	14.07916667	13.7	14.16666667	13.55416667	13.89166667
2016-10-06	15.15833333	15.34166667	15.34166667	15.52083333	15.35833333
2016-10-07	13.97916667	13.2375	14.91666667	13.77916667	13.96666667
2016-10-08	17.45	17.1375	17.68333333	17.18333333	17.2
2016-10-09	17.14166667	17.18333333	17.18333333	16.875	16.54583333
2016-10-10	15.77916667	16.58333333	18.09583333	15.65	15.9375
2016-10-11	18.82083333	17.40416667	14.82916667	18.4125	17.38333333
2016-10-12	18.90833333	18.74583333	19.79166667	18.825	18.2375
2016-10-13	18.6875	19.24583333	20.1	18.67916667	18.61666667
2016-10-14	18.66666667	18.325	19.02916667	18.74166667	17.75
2016-10-15	13.84583333	13.55	14.96666667	13.46666667	13.33333333
2016-10-16	10.98333333	9.458333333	14.325	10.14166667	10.05
2016-10-17	11.25416667	10.1125	12.07083333	10.21666667	10.70416667
2016-10-18	13.89166667	14.04583333	15.2125	14.2625	14.12916667
2016-10-19	15.7125	16.24583333	16.04166667	16.0625	15.61666667
2016-10-20	13.70833333	12.34583333	14.77083333	12.75	11.97916667
2016-10-21	15.0625	15.3	15.2625	15.31666667	15.18333333
2016-10-22	15.13333333	14.625	15.75	15.57916667	14.8625
2016-10-23	11.30416667	10.8875	10.8875	11.58333333	10.75833333
2016-10-24	0	0	0	0	0
2016-10-25	0.845833333	0.883333333	0.883333333	0.8	0.808333333
2016-10-26	7.55	7.420833333	7.420833333	7.108333333	6.895833333
2016-10-27	2.5125	2.5125	2.5125	2.45	2.329166667
2016-10-28	4.420833333	4.420833333	4.420833333	4.454166667	4.425
2016-10-29	4.070833333	4.175	5.054166667	4.129166667	4.108333333
2016-10-30	6.533333333	6.566666667	6.566666667	6.6375	6.383333333
2016-10-31	16.39583333	15.9375	17.23333333	16.44583333	15.40833333
2016-11-01	15.7625	16.5875	16.5625	16.60833333	16.92916667
2016-11-02	16.37083333	15.57916667	16.02083333	16.175	14.96666667
2016-11-03	12.7	12.44583333	12.0625	12.62916667	11.8125
2016-11-04	13.9375	13.89583333	13.89583333	13.975	13.05833333
2016-11-05	9.2375	8.2	12.8375	9.270833333	7.908333333
2016-11-06	4.208333333	4.195833333	4.195833333	4.233333333	4.3375
2016-11-07	0	0	0	0	0
2016-11-08	0	0	0	0	0
2016-11-09	9.904166667	9.7375	8.5625	9.958333333	9.154166667
2016-11-10	13.775	13.02083333	9.3625	13.67916667	12.36666667
2016-11-11	15.19166667	13.95416667	13.6125	14.02916667	12.65416667
2016-11-12	4.2125	4.175	3.333333333	3.858333333	3.070833333
2016-11-13	0	0	0	0	0
2016-11-14	0	0	0	0	0
2016-11-15	2.3375	2.270833333	1.833333333	2.166666667	1.970833333
2016-11-16	2.370833333	2.395833333	2.395833333	2.345833333	2.345833333
2016-11-17	2.258333333	2.220833333	2.220833333	2.208333333	2.1875
2016-11-18	0	0	0	0	0
2016-11-19	0	0	0	0	0
2016-11-20	0	0	0	0	0
2016-11-21	0	0	0	0	0
2016-11-22	0	0	0	0	0
2016-11-23	1.525	1.695833333	1.695833333	1.741666667	1.8
2016-11-24	4.308333333	4.579166667	4.579166667	4.741666667	4.916666667
2016-11-25	6.304166667	6.475	5.870833333	6.554166667	6.704166667
2016-11-26	5.529166667	5.7875	6.8625	7.2875	5.904166667
